WeekOfMonth,WeekOfMonthClaimed,Age,FraudFound_P,PolicyNumber,RepNumber,Deductible,DriverRating,Year,Month,DayOfWeek,Make,AccidentArea,DayOfWeekClaimed,MonthClaimed,Sex,MaritalStatus,Fault,PolicyType,VehicleCategory,VehiclePrice,Days_Policy_Accident,Days_Policy_Claim,PastNumberOfClaims,AgeOfVehicle,AgeOfPolicyHolder,PoliceReportFiled,WitnessPresent,AgentType,NumberOfSuppliments,AddressChange_Claim,NumberOfCars,BasePolicy
4,1,34,0,202,2,400,4,1994,11,0,9,1,1,0,1,0,0,0,0,1,4,3,1,5,4,1,0,1,0,0,0,1
4,2,0,0,203,14,400,3,1994,11,0,6,0,4,0,1,0,0,0,0,5,4,3,2,0,0,1,0,1,0,0,0,1
1,1,41,0,204,6,400,4,1994,8,0,6,0,1,8,1,1,0,2,1,2,4,3,0,6,5,1,0,1,0,0,0,2
3,3,41,1,205,16,500,3,1994,11,4,13,1,1,0,1,1,1,1,0,0,0,3,2,6,5,1,0,1,0,2,0,0
4,1,64,0,206,15,400,3,1994,3,5,13,1,1,4,1,1,0,0,0,1,4,3,1,7,7,1,0,1,0,0,2,1
3,2,27,1,207,11,400,4,1994,11,5,13,1,0,0,1,1,0,0,0,5,4,3,2,3,4,1,0,1,1,0,0,1
5,1,25,0,208,5,400,4,1994,8,4,9,1,0,9,1,0,0,0,0,5,4,3,2,4,3,1,0,1,2,0,0,1
1,2,21,0,209,5,400,2,1994,9,5,17,1,1,9,1,0,1,0,0,1,4,3,1,4,3,1,0,1,0,0,0,1
4,3,31,0,210,16,400,2,1994,11,1,13,0,2,2,1,1,1,1,0,0,4,3,0,5,4,1,0,1,0,0,0,0
3,3,39,0,211,3,400,1,1994,3,0,13,1,0,3,1,0,0,0,0,1,4,3,0,7,5,1,0,1,3,3,1,1
4,5,37,0,212,1,400,1,1994,1,2,6,0,0,1,0,1,1,1,0,0,4,3,0,4,5,1,0,1,2,0,0,0
3,3,41,0,213,11,400,4,1994,1,0,0,1,1,1,1,1,0,0,0,1,4,3,3,6,5,1,0,1,1,0,0,1
2,3,37,0,214,16,400,4,1994,7,3,13,1,2,7,1,1,0,1,0,1,4,3,0,6,5,1,0,1,1,0,0,0
4,4,28,0,215,7,400,1,1994,6,5,9,0,0,5,1,1,0,0,0,2,4,3,2,6,4,1,0,1,2,0,0,1
1,2,57,0,216,12,400,1,1994,6,4,2,1,0,8,1,1,0,0,0,1,4,3,0,7,7,1,0,1,3,0,0,1
1,3,61,0,217,9,400,2,1994,6,4,17,1,1,5,1,1,0,0,0,1,3,3,0,7,7,0,0,1,0,0,0,1
5,5,69,0,218,3,700,4,1994,0,1,9,1,1,0,1,1,0,2,1,1,4,3,3,7,8,1,0,1,1,0,0,2
5,2,67,0,219,11,400,1,1994,0,1,6,1,3,1,1,1,0,0,0,1,4,3,1,7,8,1,0,1,1,0,0,1
1,1,52,0,220,1,400,4,1994,1,3,2,1,0,1,1,1,0,1,0,5,4,3,1,7,6,1,0,1,2,0,0,0
4,1,23,0,221,15,400,1,1994,5,0,17,1,3,8,1,0,0,2,1,1,4,3,2,5,3,1,0,1,2,0,0,2
4,4,38,0,222,2,400,4,1994,6,2,13,1,4,5,1,1,0,2,1,0,4,3,3,6,5,1,0,1,0,0,0,2
2,2,32,0,223,13,400,4,1994,0,0,17,1,2,0,1,1,1,0,0,1,4,3,2,6,4,1,0,1,0,0,0,1
2,2,26,0,224,9,400,2,1994,0,0,6,1,1,0,1,1,0,2,1,1,4,3,3,5,4,1,0,1,3,0,0,2
2,2,57,0,225,4,400,1,1994,0,0,17,1,1,0,1,1,0,1,0,1,4,3,2,7,7,1,0,1,0,0,0,0
3,3,29,0,226,2,400,2,1994,10,0,13,1,0,10,1,1,0,2,1,5,4,3,2,5,4,1,0,1,0,0,0,2
3,4,26,0,227,5,400,2,1994,9,1,15,1,2,9,1,1,1,0,0,2,3,3,0,6,4,1,0,1,0,0,4,1
3,5,30,0,228,14,400,1,1994,9,1,18,1,1,9,0,0,0,0,0,5,4,3,2,5,4,1,0,1,2,0,0,1
4,1,41,1,229,1,400,2,1994,11,3,13,0,2,0,1,1,0,0,0,1,4,3,1,6,5,1,0,1,2,0,0,1
4,4,65,0,230,14,400,4,1994,9,2,13,1,3,9,1,1,0,2,1,5,4,3,3,6,7,1,0,1,2,0,0,2
2,4,33,0,231,13,400,1,1994,6,0,13,1,3,5,1,1,0,0,0,1,4,3,0,5,4,1,0,1,0,0,0,1
2,2,44,0,232,10,400,2,1994,3,4,9,1,4,3,1,1,0,1,0,1,4,3,2,5,5,1,0,1,0,3,1,0
4,1,26,1,233,12,400,2,1994,11,3,2,1,0,0,1,1,0,0,0,1,4,3,2,6,4,1,0,1,0,0,0,1
5,1,32,0,234,5,400,2,1994,2,1,18,1,1,3,1,1,1,0,0,5,4,3,0,5,4,1,0,1,1,0,0,1
4,4,29,0,235,16,400,3,1994,2,3,11,1,4,2,1,1,0,1,0,0,4,3,0,5,4,1,0,1,0,0,0,0
4,2,26,1,236,16,400,4,1994,11,3,2,1,1,0,1,1,0,1,0,1,4,3,0,5,4,1,0,1,2,0,0,0
1,1,37,0,237,3,400,4,1994,2,2,13,0,3,2,0,0,0,0,0,1,4,3,2,6,5,1,1,1,3,0,0,1
1,1,33,0,238,11,400,1,1994,2,3,13,1,4,2,1,1,0,2,1,1,4,3,1,5,4,1,0,1,2,0,0,2
3,4,54,0,239,7,400,2,1994,0,0,13,1,5,0,1,1,0,1,0,1,4,3,0,7,6,1,0,1,2,0,0,0
3,3,26,0,240,5,400,4,1994,0,0,9,1,1,0,1,0,0,2,1,2,4,3,3,6,4,1,0,1,3,0,0,2
3,3,32,0,241,16,400,4,1994,0,6,2,1,1,0,1,0,0,2,1,1,4,3,2,5,4,1,0,1,1,0,0,2
3,3,25,0,242,1,400,3,1994,0,5,9,1,0,0,0,0,0,2,1,1,4,3,2,3,3,1,0,1,1,4,0,2
3,3,23,0,243,12,400,3,1994,7,2,9,1,2,0,0,0,0,2,1,1,4,3,3,4,3,1,0,1,1,0,0,2
4,3,0,0,244,7,400,1,1994,7,0,6,1,3,2,1,0,0,0,0,5,4,3,0,0,0,1,0,1,0,0,0,1
3,4,31,0,245,9,400,1,1994,1,5,13,1,0,2,1,0,1,0,0,0,4,3,1,5,4,1,0,1,2,0,0,1
4,1,0,0,246,3,400,4,1994,11,4,6,1,1,0,1,0,1,0,0,5,4,3,0,0,0,1,0,1,0,0,0,1
3,5,42,0,247,14,400,4,1994,1,3,5,1,1,1,1,1,0,1,0,0,4,3,1,6,5,1,0,1,2,0,2,0
3,3,42,0,248,11,400,2,1994,1,3,0,0,4,1,1,1,0,2,1,2,4,3,2,6,5,1,0,1,0,0,0,2
3,3,32,0,249,16,700,2,1994,1,4,17,1,0,1,1,0,0,0,0,1,4,3,1,6,4,1,0,1,0,0,0,1
2,2,51,0,250,1,400,2,1994,1,2,0,1,3,1,1,1,0,0,0,1,4,3,2,7,6,1,0,1,0,0,0,1
3,3,19,0,251,12,400,4,1994,0,0,6,1,1,0,1,0,1,4,1,5,4,3,2,2,2,1,0,1,0,0,0,1
3,4,26,0,252,10,400,1,1994,0,0,13,1,1,0,1,1,0,1,0,1,4,3,2,6,4,1,0,1,0,0,0,0
3,4,29,0,253,3,400,2,1994,0,0,13,1,0,0,1,0,0,0,0,1,4,3,1,4,4,1,0,1,0,3,1,1
3,3,29,0,254,15,400,2,1994,0,2,13,1,3,0,1,1,0,2,1,2,4,3,2,5,4,1,0,1,0,0,0,2
5,1,29,0,255,12,400,2,1994,11,4,9,1,1,0,1,1,1,4,1,5,4,3,2,6,4,1,0,1,3,0,0,1
5,1,44,0,256,9,500,2,1994,11,4,13,1,0,0,1,0,0,2,1,1,4,3,1,7,5,1,0,1,3,2,0,2
5,1,49,0,257,5,400,3,1994,11,5,18,1,2,0,1,1,0,0,0,5,4,3,1,7,6,1,0,1,3,0,0,1
5,1,47,0,258,12,400,1,1994,11,5,17,1,1,0,0,1,0,0,0,1,4,3,2,6,6,1,0,1,0,0,0,1
3,3,50,0,259,16,400,3,1994,7,3,9,1,3,7,1,1,0,0,0,1,4,3,1,6,6,1,0,1,3,0,0,1
5,5,50,0,260,10,400,2,1994,6,1,13,1,1,5,1,1,0,2,1,2,4,3,2,7,6,1,0,1,3,0,0,2
1,1,44,0,261,9,400,2,1994,6,4,13,1,4,5,1,1,0,0,0,1,4,3,0,7,5,1,0,1,0,0,0,1
2,2,42,0,262,1,400,4,1994,4,6,0,1,0,4,1,1,1,1,0,1,4,3,0,6,5,1,0,1,0,0,0,0
5,5,49,0,263,3,400,1,1994,3,3,13,1,4,3,1,1,0,0,0,2,4,3,1,7,6,1,0,1,1,0,0,1
1,1,34,0,264,7,400,4,1994,3,5,17,1,1,3,1,1,1,0,0,1,4,3,2,5,4,1,0,1,1,0,0,1
4,5,51,0,265,16,400,2,1994,1,0,13,1,0,7,0,1,0,2,1,1,4,3,1,6,6,1,0,1,0,0,0,2
4,1,26,0,266,5,400,2,1994,11,0,18,1,0,0,1,1,1,0,0,5,4,3,1,4,4,1,0,1,0,0,0,1
1,2,39,0,267,4,400,3,1994,1,5,13,1,5,1,1,1,0,2,1,1,4,3,2,6,5,1,0,1,0,0,0,2
2,2,30,0,268,3,400,2,1994,1,0,2,1,1,1,0,1,1,1,0,5,4,3,1,5,4,1,0,1,2,0,0,0
2,3,0,0,269,5,400,3,1994,1,0,6,1,0,1,1,0,0,1,0,5,4,3,1,0,0,1,0,1,0,0,0,0
1,2,47,0,270,9,400,3,1994,1,1,6,1,0,1,1,1,0,2,1,1,4,3,1,7,6,1,0,1,2,0,0,2
2,2,33,0,271,2,400,3,1994,0,4,2,1,2,0,0,1,0,2,1,1,4,3,2,2,4,1,0,1,2,0,0,2
2,2,31,0,272,6,400,4,1994,0,5,13,1,0,0,1,0,0,0,0,1,4,3,0,5,4,1,0,1,3,0,0,1
2,2,50,0,273,7,400,4,1994,0,0,17,0,0,0,1,1,0,0,0,1,4,3,0,7,6,1,0,1,1,0,0,1
2,3,78,0,274,11,400,1,1994,0,6,2,1,2,0,1,1,0,0,0,1,4,3,1,7,8,1,0,1,3,1,1,1
2,3,41,0,275,9,400,3,1994,0,6,6,1,4,0,1,1,0,2,1,2,4,3,0,6,5,1,0,1,0,0,0,2
1,3,39,0,276,11,400,4,1994,0,1,6,1,4,0,1,0,0,4,1,5,4,3,0,6,5,1,0,1,2,0,0,1
1,2,33,0,277,10,400,2,1994,0,2,17,1,0,0,1,1,0,1,0,0,4,3,1,6,4,1,0,1,0,0,0,0
1,2,0,0,278,16,400,2,1994,0,3,6,1,1,0,1,0,0,2,1,5,4,3,2,0,0,1,0,1,0,0,0,2
2,4,48,0,279,1,400,4,1994,11,0,13,1,0,11,0,1,0,1,0,1,4,3,2,6,6,1,0,1,2,0,0,0
3,1,0,0,280,12,400,4,1994,11,2,6,1,0,0,1,0,0,2,1,5,4,3,1,0,0,1,0,1,0,0,0,2
2,1,0,0,281,11,400,4,1994,11,6,6,1,2,1,1,0,0,1,0,5,4,3,0,0,0,1,0,1,0,0,0,0
4,4,30,0,282,4,400,2,1994,11,1,13,1,4,0,1,1,0,2,1,1,4,3,3,6,4,1,0,1,1,0,0,2
3,2,0,0,283,10,400,2,1994,2,5,6,1,2,0,1,0,0,1,0,5,4,3,0,0,0,1,0,1,0,0,0,0
4,2,38,0,284,4,400,2,1994,11,1,13,1,3,0,1,1,0,2,1,1,4,3,1,6,5,1,0,1,1,0,0,2
5,2,28,0,285,7,400,3,1994,11,1,17,1,1,0,1,1,0,1,0,0,4,3,1,6,4,1,0,1,3,0,0,0
5,1,33,0,286,8,400,4,1994,11,1,6,1,1,0,1,1,0,1,0,0,4,3,0,5,4,1,0,1,1,0,0,0
1,1,38,0,287,1,400,1,1994,0,0,9,1,0,0,0,0,0,2,1,2,4,3,2,7,5,1,0,1,2,0,0,2
1,2,0,0,288,11,400,4,1994,0,1,6,1,4,0,1,0,0,2,1,5,4,3,2,0,0,1,0,1,0,0,2,2
1,1,31,0,289,15,400,4,1994,0,1,13,1,1,0,1,1,0,0,0,2,4,3,3,6,4,1,0,1,2,0,0,1
1,2,36,0,290,1,400,2,1994,0,3,2,1,4,0,1,1,0,2,1,2,4,3,3,6,5,1,0,1,3,0,0,2
1,2,27,0,291,2,400,4,1994,0,2,13,1,3,0,1,1,1,2,1,2,4,3,0,6,4,1,0,1,2,0,0,2
2,2,60,0,292,1,400,1,1994,0,5,17,1,2,0,0,1,0,1,0,0,4,3,2,7,7,1,0,1,2,0,0,0
2,2,72,0,293,2,400,2,1994,0,6,6,0,1,0,1,1,1,1,0,1,4,3,0,6,8,1,0,1,0,0,0,0
2,2,44,0,294,5,400,2,1994,0,6,5,1,2,0,1,1,0,2,1,4,4,3,3,7,5,1,0,1,0,0,0,2
3,3,0,0,295,11,400,1,1994,0,0,6,1,0,0,1,0,0,2,1,5,4,3,2,0,0,1,0,1,0,3,1,2
1,4,77,0,296,10,400,1,1994,0,0,13,1,2,0,0,0,0,1,0,0,4,3,0,5,8,1,0,1,0,0,0,0
3,4,40,0,297,15,400,1,1994,0,1,6,1,0,0,1,0,1,2,1,1,4,3,1,6,5,1,0,1,0,0,0,2
5,1,43,1,298,1,400,4,1994,11,2,13,1,2,0,1,0,0,0,0,3,4,3,2,6,5,1,0,1,3,0,0,1
3,4,33,0,299,14,400,4,1994,0,5,6,1,0,0,1,1,1,0,0,2,4,3,1,5,4,1,0,1,0,0,0,1
1,2,36,0,300,2,400,3,1994,0,1,2,1,2,2,1,1,1,1,0,1,4,3,1,6,5,1,0,1,2,0,0,0
5,3,21,0,301,7,400,3,1994,11,3,13,1,0,0,1,0,1,0,0,1,4,3,2,2,3,1,0,1,0,0,0,1
5,1,21,0,302,2,400,2,1994,11,4,6,1,1,0,0,0,0,0,0,1,4,3,2,4,3,1,0,1,0,0,0,1
3,5,33,0,303,9,400,1,1994,11,1,13,1,0,0,1,0,1,0,0,2,4,3,2,5,4,1,0,1,1,0,0,1
1,3,75,0,304,1,400,2,1994,1,5,13,1,0,1,1,1,0,1,0,5,4,3,2,6,8,1,0,1,1,0,0,0
2,2,34,0,305,7,400,1,1994,4,6,17,0,0,4,1,0,0,1,0,1,4,3,2,6,4,1,0,1,2,0,0,0
4,5,31,0,306,9,400,2,1994,3,2,18,1,0,4,1,0,0,1,0,5,4,3,2,4,4,1,0,1,2,0,0,0
1,1,31,0,307,2,500,4,1994,3,1,6,1,1,3,1,1,0,2,1,1,4,3,2,5,4,1,0,1,0,2,0,2
1,1,47,0,308,5,400,4,1994,3,0,13,0,0,3,1,1,0,2,1,1,4,3,3,5,6,1,0,1,2,0,0,2
5,2,46,1,309,7,400,1,1994,11,4,13,0,1,0,1,1,0,1,0,0,4,3,0,7,6,1,0,1,0,4,0,0
5,1,0,1,310,6,400,3,1994,11,4,6,1,1,0,1,0,0,1,0,5,4,3,1,0,0,1,0,1,0,0,0,0
1,1,35,0,311,10,400,1,1994,9,0,6,1,0,9,1,1,0,2,1,1,4,3,2,5,4,1,0,1,0,0,0,2
1,2,31,0,312,11,400,4,1994,9,1,13,1,4,9,1,1,0,0,0,1,4,3,0,6,4,1,0,1,2,0,0,1
2,2,33,0,313,13,400,2,1994,2,4,11,1,4,2,0,0,0,2,1,1,4,3,3,5,4,1,0,1,3,0,0,2
1,2,35,0,314,15,400,3,1994,3,2,6,1,3,3,1,0,0,0,0,2,4,3,0,6,4,1,0,1,2,0,0,1
5,1,45,0,315,4,400,2,1994,2,2,13,0,1,3,0,1,1,2,1,1,4,3,1,6,5,1,0,1,0,0,0,2
5,2,0,1,316,14,400,1,1994,11,4,6,1,0,0,1,0,0,6,2,5,4,3,1,0,0,1,0,1,0,3,1,0
4,2,50,0,317,12,400,3,1994,4,3,0,1,0,5,1,0,0,6,2,5,4,3,0,7,6,1,0,1,3,0,0,0
1,1,0,1,318,16,400,4,1994,0,5,6,1,2,0,1,0,0,0,0,5,4,3,1,0,0,1,0,1,0,0,0,1
4,4,42,0,319,14,400,1,1994,4,3,13,1,3,4,1,1,0,0,0,1,4,3,0,6,5,1,0,1,0,0,0,1
4,4,32,0,320,2,400,1,1994,3,6,9,1,0,3,0,0,0,2,1,1,4,3,2,4,4,1,0,1,0,0,0,2
3,3,49,0,321,2,400,4,1994,2,2,5,1,3,2,1,1,1,0,0,5,4,3,3,7,6,1,0,1,3,0,0,1
1,1,53,0,322,4,400,1,1994,2,2,16,1,0,2,1,1,0,1,0,1,4,3,0,6,6,1,0,1,3,0,0,0
3,3,32,0,323,15,400,3,1994,3,3,2,1,3,3,1,1,0,0,0,1,4,3,0,6,4,1,0,1,2,0,0,1
2,4,52,0,324,8,400,2,1994,3,2,6,1,2,3,1,1,0,1,0,1,4,3,0,7,6,1,0,1,0,0,0,0
2,4,41,0,325,1,400,2,1994,6,1,6,1,3,5,1,1,1,1,0,1,4,3,2,6,5,1,0,1,0,0,0,0
2,2,36,0,326,1,400,2,1994,6,0,9,1,1,5,0,0,0,2,1,2,4,3,2,6,5,1,0,1,3,0,0,2
2,3,46,0,327,7,400,2,1994,10,4,6,0,1,10,0,1,0,0,0,2,4,3,0,6,6,1,0,1,2,0,0,1
3,3,32,0,328,13,400,3,1994,5,3,6,1,4,6,1,1,1,0,0,2,4,3,3,6,4,1,0,1,3,0,0,1
1,2,32,0,329,12,400,1,1994,6,4,17,1,1,5,1,1,0,0,0,2,4,3,2,5,4,1,0,1,1,0,2,1
3,3,31,0,330,3,400,3,1994,2,3,2,1,4,2,1,1,1,1,0,1,4,3,1,5,4,1,0,1,1,0,0,0
1,1,43,0,331,5,400,2,1994,10,4,17,1,0,10,1,1,0,2,1,2,4,3,2,6,5,1,0,1,0,0,0,2
1,2,30,0,332,1,400,1,1994,10,4,13,1,1,10,0,1,0,0,0,1,4,3,2,5,4,1,0,1,0,0,0,1
4,4,60,0,333,8,400,4,1994,6,2,17,1,3,5,1,1,0,0,0,1,4,3,2,7,7,1,0,1,0,0,0,1
4,4,55,0,334,11,400,3,1994,6,2,18,1,4,5,1,0,0,1,0,5,4,3,0,7,6,1,0,1,0,0,0,0
5,5,27,0,335,9,400,4,1994,2,3,6,1,3,2,1,1,0,0,0,2,4,3,3,6,4,1,0,1,3,0,0,1
4,5,29,0,336,14,400,2,1994,7,1,17,1,0,7,0,1,0,0,0,1,4,3,0,6,4,1,0,1,2,0,0,1
2,3,25,0,337,9,400,1,1994,7,5,6,1,2,7,1,0,0,4,1,5,4,3,0,5,3,1,0,1,3,3,1,1
3,3,38,0,338,11,400,2,1994,3,0,17,1,0,3,1,1,0,2,1,5,4,3,0,6,5,1,0,1,0,0,0,2
3,4,26,0,339,12,400,4,1994,3,0,17,1,1,3,1,1,0,0,0,2,4,3,0,5,4,1,0,1,0,0,0,1
4,1,56,0,340,6,400,4,1994,1,2,13,1,1,2,1,1,0,1,0,0,4,3,1,7,7,1,0,1,1,0,0,0
4,4,47,0,341,3,400,2,1994,1,1,13,1,4,1,1,1,1,0,0,5,4,3,2,7,6,1,0,1,3,0,0,1
4,2,29,0,342,4,700,3,1994,8,6,17,1,1,9,1,1,0,0,0,2,4,3,0,6,4,1,0,1,0,0,0,1
2,2,31,0,343,4,400,1,1994,5,1,6,1,1,6,1,0,0,2,1,1,4,3,1,4,4,1,0,1,1,0,0,2
4,4,46,0,344,13,400,1,1994,0,3,6,1,4,0,1,1,1,2,1,1,4,3,2,6,6,1,0,1,0,0,0,2
4,4,60,0,345,5,400,2,1994,8,0,2,1,2,8,1,1,0,1,0,1,4,3,1,7,7,1,0,1,2,0,0,0
3,4,30,0,346,4,400,3,1994,8,0,13,1,3,8,1,0,0,0,0,1,4,3,1,5,4,1,0,1,3,0,0,1
5,1,51,0,347,10,400,2,1994,7,1,5,0,3,8,1,1,0,1,0,3,4,3,1,7,6,1,0,1,3,0,0,0
3,4,80,0,348,5,400,3,1994,2,4,2,0,2,2,1,1,0,1,0,2,4,3,0,7,8,1,0,1,3,0,0,0
3,4,0,0,349,6,400,2,1994,2,5,6,1,3,2,1,0,0,1,0,5,4,3,1,0,0,1,0,1,0,0,0,0
1,2,52,0,350,1,400,1,1994,10,4,18,1,4,10,1,1,0,1,0,5,4,3,1,7,6,1,0,1,0,0,0,0
1,1,36,0,351,6,400,1,1994,10,4,17,1,4,10,1,1,0,2,1,1,4,3,2,5,5,1,0,1,0,0,0,2
5,1,67,0,352,7,400,2,1994,8,3,6,1,2,9,1,1,1,1,0,1,4,3,2,6,8,1,0,1,1,0,0,0
1,2,58,0,353,15,400,2,1994,8,6,13,1,2,9,0,0,0,2,1,1,4,3,2,6,7,1,0,1,0,0,0,2
2,2,31,0,354,11,400,4,1994,2,2,17,1,0,2,0,0,0,0,0,1,4,3,1,5,4,1,0,1,1,0,0,1
2,2,50,0,355,10,400,2,1994,2,1,2,1,1,2,1,1,1,1,0,1,4,3,2,7,6,1,0,1,3,0,0,0
2,3,50,0,356,7,400,4,1994,2,1,13,1,0,2,1,1,1,1,0,2,4,3,1,7,6,1,0,1,0,0,0,0
2,2,55,0,357,8,400,3,1994,2,2,2,1,2,2,0,1,0,2,1,1,4,3,0,7,6,1,0,0,3,0,0,2
1,1,36,0,358,14,500,4,1994,2,4,17,0,6,2,1,1,0,1,0,0,4,3,1,6,5,1,0,1,1,2,1,0
1,1,31,0,359,8,400,4,1994,7,1,18,1,2,7,1,0,0,0,0,5,4,3,0,5,4,1,0,1,0,0,0,1
1,2,23,0,360,13,400,3,1994,8,0,6,1,3,8,1,0,0,0,0,1,4,3,1,4,3,1,0,1,3,0,0,1
1,1,34,0,361,14,400,3,1994,0,0,9,1,1,0,1,1,1,0,0,1,4,3,0,6,4,1,0,1,0,0,0,1
3,3,30,0,362,1,400,4,1994,4,5,13,1,0,4,1,1,0,0,0,2,4,3,0,5,4,1,0,1,2,0,0,1
2,2,45,0,363,8,400,3,1994,1,4,17,0,4,1,0,1,1,0,0,1,4,3,2,5,5,1,0,1,0,0,0,1
3,1,37,0,364,11,400,3,1994,6,0,13,1,0,9,1,1,0,6,2,5,4,3,2,7,5,1,0,1,1,0,0,0
3,5,35,0,365,3,400,3,1994,6,0,17,1,2,5,0,1,1,2,1,5,4,3,0,6,4,1,0,1,3,1,0,2
1,2,30,0,366,14,400,1,1994,3,2,2,1,0,3,1,1,0,6,2,5,4,3,2,4,4,1,0,1,0,0,0,0
1,1,50,1,367,8,400,2,1994,0,0,13,1,2,0,1,1,0,1,0,1,4,3,0,6,6,1,0,1,0,4,0,0
5,3,47,0,368,13,400,1,1994,4,5,6,1,2,5,1,1,1,0,0,1,4,3,1,7,6,1,0,1,1,0,0,1
3,3,26,0,369,6,400,3,1994,6,3,6,1,4,5,0,0,1,1,0,0,4,3,0,4,4,1,0,1,2,0,0,0
2,3,59,0,370,8,400,1,1994,6,0,6,1,3,5,1,1,0,0,0,1,4,3,1,7,7,1,0,1,3,0,2,1
5,1,26,0,371,14,400,2,1994,0,0,9,1,2,1,1,1,0,2,1,2,4,3,2,5,4,1,0,1,0,0,0,2
4,2,51,0,372,12,400,2,1994,2,6,17,1,4,3,1,1,0,0,0,1,4,3,2,7,6,1,0,1,3,0,0,1
2,3,42,0,373,12,700,2,1994,8,1,2,0,2,8,1,1,0,0,0,2,4,3,0,6,5,1,0,1,1,0,0,1
4,4,37,0,374,14,400,4,1994,4,4,9,1,4,4,1,1,1,2,1,1,4,3,1,6,5,1,0,1,2,0,0,2
3,3,31,0,375,10,400,4,1994,2,5,6,1,0,2,1,0,0,1,0,5,4,3,0,5,4,1,0,1,3,0,0,0
3,4,31,0,376,3,400,3,1994,2,4,6,1,0,2,0,0,0,1,0,1,4,3,0,3,4,1,0,1,0,0,0,0
2,2,35,0,377,12,400,4,1994,5,4,9,1,0,6,1,0,0,1,0,1,4,3,0,5,4,1,0,1,3,0,0,0
2,5,28,0,378,12,400,4,1994,5,6,17,1,2,7,0,0,0,2,1,1,4,3,2,5,4,1,0,1,1,0,0,2
1,1,26,0,379,8,400,3,1994,5,1,2,1,1,6,1,1,0,2,1,3,4,3,2,6,4,1,0,1,0,3,1,2
3,3,31,0,380,3,400,3,1994,7,1,6,1,3,7,1,1,0,2,1,2,4,3,1,5,4,1,0,1,3,0,0,2
1,2,61,1,381,6,400,2,1994,0,0,5,1,0,0,1,1,0,0,0,3,4,3,2,7,7,1,0,1,2,0,0,1
3,4,35,0,382,4,400,4,1994,1,2,6,1,4,1,0,0,1,2,1,1,4,3,2,4,4,1,0,1,0,0,0,2
1,1,31,0,383,10,400,1,1994,10,6,2,1,0,10,0,0,0,0,0,1,4,3,2,3,4,1,0,1,1,0,0,1
5,5,69,0,384,11,400,1,1994,9,4,18,1,4,9,1,1,1,1,0,4,4,3,0,7,8,1,0,1,0,0,0,0
5,2,40,0,385,7,400,4,1994,9,4,6,1,0,10,1,1,0,1,0,0,1,3,0,6,5,1,0,1,2,0,0,0
1,4,28,1,386,7,400,3,1994,0,1,6,1,2,0,1,0,0,1,0,5,4,3,0,0,4,1,0,1,0,0,0,0
1,4,44,0,387,12,400,2,1994,0,1,18,1,2,2,1,1,1,1,0,4,4,3,1,6,5,1,0,1,0,0,0,0
4,4,77,0,388,10,400,3,1994,1,6,17,1,0,1,1,1,0,0,0,5,4,3,0,7,8,1,0,1,3,0,0,1
1,1,0,0,389,15,400,3,1994,0,1,6,1,1,0,1,0,0,2,1,5,4,3,2,0,0,1,0,1,0,0,0,2
4,4,29,0,390,10,400,2,1994,1,5,13,1,0,1,1,0,0,2,1,2,4,3,2,6,4,1,0,1,1,0,0,2
5,1,53,0,391,8,400,2,1994,6,2,2,1,5,6,1,1,1,2,1,4,4,3,2,6,6,1,0,1,2,0,0,2
1,2,29,0,392,11,400,3,1994,4,4,5,0,0,4,1,0,1,2,1,1,4,3,2,5,4,1,0,0,1,0,0,2
3,4,25,0,393,15,400,4,1994,9,3,2,1,1,9,1,0,0,0,0,1,4,3,0,3,3,1,0,1,0,0,0,1
2,2,22,0,394,6,400,2,1994,5,3,2,1,4,6,1,0,1,1,0,1,4,3,2,3,3,1,0,1,0,0,0,0
3,4,28,0,395,8,400,3,1994,3,2,9,1,3,3,1,0,0,0,0,1,4,3,1,5,4,1,0,1,1,0,0,1
4,4,22,0,396,10,400,1,1994,10,1,6,1,2,10,1,0,1,0,0,1,4,3,1,4,3,1,0,1,0,0,0,1
2,2,34,0,397,7,400,4,1994,7,1,13,1,4,7,1,1,1,2,1,1,4,3,2,5,4,1,0,1,3,0,0,2
2,2,30,0,398,5,400,1,1994,7,0,17,1,3,7,1,1,0,2,1,1,4,3,0,6,4,1,0,1,0,0,0,2
1,1,59,0,399,5,400,3,1994,2,3,6,1,4,2,1,1,1,1,0,1,4,3,1,7,7,1,0,1,3,0,0,0
1,2,46,0,400,5,400,4,1994,2,4,9,1,2,2,1,1,0,2,1,1,4,3,3,6,6,1,0,1,0,3,1,2
1,2,39,0,401,12,400,4,1994,2,4,6,1,0,2,0,1,0,0,0,3,4,3,0,6,5,1,0,1,0,0,0,1
1,1,34,0,402,15,400,2,1994,6,3,13,1,3,5,1,0,0,2,1,2,4,3,3,6,4,1,0,1,0,0,0,2
1,3,52,0,403,8,400,4,1994,0,2,18,1,1,0,1,1,1,1,0,5,4,3,0,7,6,1,0,1,0,0,0,0
3,3,47,0,404,1,700,3,1994,11,3,6,0,4,11,1,1,0,1,0,1,4,3,0,7,6,1,0,1,1,0,0,0
1,1,26,0,405,12,400,2,1994,5,6,9,1,0,6,0,0,0,0,0,2,4,3,0,5,4,1,0,1,2,0,0,1
1,3,54,1,406,7,400,4,1994,0,2,0,1,0,0,1,1,0,1,0,5,4,3,3,7,6,1,0,1,2,0,0,0
